0.33264,0.01843,0.018447,0.10816,0.11224,1
0.33908,0.019127,0.01918,0.10822,0.11543,1
0.34553,0.019825,0.019934,0.10835,0.11859,1
0.35197,0.020524,0.020709,0.10858,0.12169,1
0.35808,0.021188,0.021461,0.10893,0.12457,1
0.36419,0.021855,0.02223,0.10942,0.12738,1
0.37029,0.022525,0.023017,0.11008,0.13011,1
0.3764,0.0232,0.02382,0.11093,0.13274,1
0.38257,0.023887,0.024646,0.11199,0.13529,1
0.38873,0.024581,0.025488,0.11327,0.13773,1
0.3949,0.025284,0.026344,0.11479,0.14006,1
0.40106,0.025997,0.027214,0.11654,0.14226,1
0.40763,0.026769,0.028156,0.11868,0.14448,1
0.4142,0.027557,0.029112,0.12109,0.14655,1
0.42077,0.028361,0.030081,0.12378,0.14849,1
0.42733,0.029183,0.031062,0.12674,0.1503,1
0.43515,0.030188,0.032244,0.13058,0.15228,1
0.44296,0.031225,0.033441,0.13476,0.1541,1
0.45078,0.032295,0.034652,0.13923,0.15577,1
0.45859,0.033402,0.035876,0.14395,0.15732,1
0.46515,0.034359,0.036911,0.14808,0.15854,1
0.4717,0.035343,0.037954,0.15231,0.1597,1
0.47826,0.036356,0.039005,0.15662,0.16082,1
0.48482,0.037397,0.040063,0.16098,0.16192,1
0.49137,0.038467,0.041128,0.16535,0.16301,1
0.49793,0.039565,0.0422,0.16969,0.16412,1
0.50448,0.040692,0.04328,0.17398,0.16525,1
0.51104,0.041846,0.044367,0.17817,0.16644,1
0.51717,0.042949,0.04539,0.18197,0.1676,1
0.52329,0.044076,0.046421,0.18564,0.16883,1
0.52942,0.045224,0.047459,0.18914,0.17014,1
0.53555,0.046393,0.048506,0.19248,0.17153,1
0.54169,0.047584,0.049564,0.19562,0.17303,1
0.54783,0.048795,0.050631,0.19855,0.17464,1
0.55397,0.050023,0.051709,0.20125,0.17636,1
0.56011,0.051266,0.052797,0.20372,0.17819,1
0.5666,0.052596,0.053961,0.20607,0.18026,1
0.57309,0.053941,0.055138,0.20815,0.18247,1
0.57958,0.055298,0.05633,0.20996,0.18481,1
0.58607,0.056666,0.057537,0.2115,0.18728,1
0.59361,0.058266,0.058961,0.21298,0.19032,1
0.60115,0.059877,0.060408,0.21413,0.19351,1
0.60869,0.061495,0.061879,0.21499,0.19685,1
0.61623,0.063118,0.063377,0.21559,0.20032,1
0.62296,0.06457,0.064735,0.21595,0.20351,1
0.62969,0.066024,0.066115,0.21616,0.20677,1
0.63642,0.067478,0.067517,0.21627,0.21008,1
0.64314,0.068933,0.068942,0.2163,0.21342,1
0.64987,0.070389,0.070389,0.21631,0.21678,1
0.6566,0.071844,0.071859,0.21632,0.22014,1
0.66333,0.073299,0.073351,0.21637,0.22348,1
0.67005,0.074755,0.074865,0.2165,0.22678,1
0.67621,0.076088,0.07627,0.21672,0.22974,1
0.68236,0.077423,0.077693,0.21707,0.23265,1
0.68852,0.07876,0.079134,0.21756,0.23548,1
0.69467,0.080101,0.080592,0.21823,0.23822,1
0.70079,0.08144,0.082058,0.21907,0.24086,1
0.70691,0.082784,0.08354,0.22012,0.2434,1
0.71304,0.084135,0.085037,0.22139,0.24582,1
0.71916,0.085495,0.086549,0.22289,0.24813,1
0.72558,0.086932,0.08815,0.22471,0.25043,1
0.732,0.088382,0.089766,0.2268,0.2526,1
0.73842,0.089846,0.091395,0.22916,0.25463,1
0.74485,0.091326,0.093036,0.23177,0.25654,1
0.75217,0.093034,0.094922,0.23507,0.25855,1
0.75949,0.094768,0.096821,0.23867,0.26041,1
0.76681,0.096529,0.098733,0.24257,0.26212,1
0.77412,0.098319,0.10066,0.24673,0.2637,1
0.78111,0.10006,0.1025,0.25091,0.2651,1
0.7881,0.10183,0.10436,0.25527,0.26641,1
0.79508,0.10362,0.10623,0.25976,0.26766,1
0.80207,0.10546,0.1081,0.26435,0.26886,1
0.80905,0.10732,0.10998,0.26899,0.27003,1
0.81604,0.10921,0.11187,0.27364,0.2712,1
0.82303,0.11114,0.11377,0.27827,0.27238,1
0.83001,0.1131,0.11568,0.28282,0.2736,1
0.8362,0.11486,0.11738,0.28676,0.27472,1
0.84239,0.11665,0.11908,0.29058,0.2759,1
0.84857,0.11846,0.12079,0.29427,0.27715,1
0.85476,0.12029,0.12251,0.29779,0.27849,1
0.86087,0.12212,0.12421,0.30108,0.27989,1
0.86698,0.12397,0.12593,0.30418,0.2814,1
0.87309,0.12584,0.12765,0.30707,0.28301,1
0.8792,0.12772,0.12939,0.30973,0.28474,1
0.88558,0.12971,0.13121,0.31226,0.28666,1
0.89196,0.13171,0.13305,0.31453,0.28872,1
0.89834,0.13372,0.1349,0.31654,0.2909,1
0.90472,0.13574,0.13676,0.31829,0.29322,1
0.91191,0.13804,0.13888,0.31995,0.29598,1
0.9191,0.14034,0.14102,0.32131,0.2989,1
0.92629,0.14266,0.14318,0.32237,0.30196,1
0.93349,0.14498,0.14536,0.32317,0.30516,1
0.94064,0.1473,0.14755,0.32374,0.30845,1
0.9478,0.14961,0.14977,0.32411,0.31184,1
0.95496,0.15193,0.15202,0.32433,0.31531,1
0.96211,0.15426,0.15429,0.32443,0.31884,1
0.96927,0.15658,0.15658,0.32446,0.32241,1
0.97643,0.1589,0.1589,0.32446,0.32598,1
0.98358,0.16122,0.16125,0.32448,0.32955,1
0.99074,0.16354,0.16362,0.32457,0.33309,1
0.99695,0.16556,0.1657,0.32473,0.33611,1
1.0032,0.16758,0.1678,0.325,0.33908,1
1.0094,0.1696,0.16991,0.32541,0.34198,1
1.0156,0.17162,0.17204,0.32598,0.34481,1
1.0217,0.17361,0.17416,0.32671,0.34749,1
1.0278,0.17561,0.17629,0.32764,0.35008,1
1.0339,0.17762,0.17843,0.32877,0.35256,1
1.04,0.17963,0.18059,0.33013,0.35494,1
1.0464,0.18173,0.18285,0.33179,0.35729,1
1.0527,0.18384,0.18513,0.33371,0.35951,1
1.0591,0.18597,0.18742,0.33588,0.3616,1
1.0654,0.18811,0.18973,0.33832,0.36356,1
1.0725,0.19053,0.19232,0.34134,0.3656,1
1.0797,0.19297,0.19493,0.34468,0.36749,1
1.0868,0.19544,0.19755,0.3483,0.36923,1
1.0939,0.19793,0.20018,0.35219,0.37085,1
1.1011,0.2005,0.20288,0.3564,0.37238,1
1.1084,0.20311,0.20559,0.36082,0.3738,1
1.1157,0.20575,0.20831,0.36542,0.37513,1
1.1229,0.20842,0.21104,0.37014,0.3764,1
1.1302,0.21112,0.21378,0.37494,0.37763,1
1.1375,0.21387,0.21653,0.37978,0.37885,1
1.1447,0.21664,0.21929,0.38461,0.38007,1
1.152,0.21946,0.22206,0.38938,0.38132,1
1.1582,0.22189,0.22443,0.39339,0.38243,1
1.1645,0.22436,0.22682,0.39729,0.38359,1
1.1707,0.22684,0.22922,0.40105,0.38483,1
1.1769,0.22936,0.23162,0.40466,0.38614,1
1.183,0.23183,0.23398,0.40802,0.38751,1
1.1891,0.23433,0.23635,0.41119,0.38897,1
1.1952,0.23685,0.23872,0.41416,0.39054,1
1.2013,0.23939,0.24111,0.4169,0.39222,1
1.2077,0.24204,0.2436,0.41951,0.39409,1
1.214,0.24471,0.24611,0.42186,0.39608,1
1.2204,0.24739,0.24863,0.42395,0.3982,1
1.2267,0.25008,0.25116,0.42579,0.40045,1
1.2338,0.2531,0.254,0.42754,0.40312,1
1.2408,0.25612,0.25686,0.42898,0.40593,1
1.2479,0.25916,0.25974,0.43014,0.40889,1
1.255,0.2622,0.26264,0.43103,0.41197,1
1.2623,0.26537,0.26567,0.4317,0.41531,1
1.2697,0.26854,0.26874,0.43215,0.41875,1
1.277,0.27171,0.27182,0.43242,0.42229,1
1.2843,0.27489,0.27494,0.43256,0.42589,1
1.2917,0.27806,0.27807,0.43261,0.42953,1
1.299,0.28124,0.28124,0.43261,0.4332,1
1.3064,0.28442,0.28443,0.43263,0.43687,1
1.3137,0.28759,0.28765,0.4327,0.4405,1
1.3199,0.29029,0.29041,0.43284,0.44355,1
1.3262,0.293,0.29319,0.43308,0.44655,1
1.3324,0.2957,0.29599,0.43346,0.44948,1
1.3387,0.29841,0.2988,0.43399,0.45234,1
1.3448,0.30106,0.30157,0.43468,0.45504,1
1.3509,0.30371,0.30436,0.43556,0.45765,1
1.357,0.30637,0.30715,0.43665,0.46016,1
1.3631,0.30904,0.30997,0.43795,0.46256,1
1.3694,0.31182,0.3129,0.43955,0.46492,1
1.3757,0.31461,0.31586,0.4414,0.46716,1
1.3821,0.31741,0.31882,0.44351,0.46928,1
1.3884,0.32022,0.3218,0.44587,0.47126,1
1.3954,0.32337,0.32512,0.44881,0.47332,1
1.4025,0.32655,0.32847,0.45204,0.47522,1
1.4095,0.32974,0.33182,0.45556,0.47698,1
1.4166,0.33296,0.33519,0.45935,0.47861,1
1.424,0.33637,0.33873,0.46357,0.48019,1
1.4313,0.33981,0.34228,0.46803,0.48166,1
1.4387,0.34328,0.34584,0.47266,0.48303,1
1.4461,0.34679,0.34941,0.47744,0.48433,1
1.4535,0.35034,0.35299,0.48231,0.48559,1
1.4609,0.35392,0.35658,0.48723,0.48682,1
1.4683,0.35753,0.36018,0.49214,0.48806,1
1.4756,0.36118,0.36379,0.49699,0.48932,1
1.4819,0.3643,0.36685,0.50102,0.49043,1
1.4881,0.36745,0.36992,0.50495,0.4916,1
1.4944,0.37061,0.373,0.50875,0.49282,1
1.5006,0.3738,0.37608,0.51239,0.49413,1
1.5067,0.37694,0.3791,0.51577,0.49549,1
1.5128,0.3801,0.38212,0.51896,0.49694,1
1.5189,0.38327,0.38516,0.52195,0.49849,1
1.525,0.38646,0.3882,0.52472,0.50016,1
1.5314,0.38979,0.39137,0.52735,0.50201,1
1.5377,0.39313,0.39456,0.52973,0.50398,1
1.544,0.39649,0.39775,0.53186,0.50608,1
1.5503,0.39986,0.40096,0.53372,0.50831,1
1.5574,0.40362,0.40455,0.5355,0.51094,1
1.5644,0.40739,0.40815,0.53697,0.51372,1
1.5714,0.41117,0.41177,0.53815,0.51665,1
1.5785,0.41496,0.41541,0.53907,0.5197,1
1.5859,0.41896,0.41928,0.53978,0.52305,1
1.5933,0.42296,0.42316,0.54026,0.52651,1
1.6007,0.42696,0.42708,0.54056,0.53007,1
1.6081,0.43097,0.43102,0.5407,0.5337,1
1.6155,0.43497,0.43498,0.54076,0.53738,1
1.6229,0.43898,0.43898,0.54076,0.54108,1
1.6303,0.44298,0.443,0.54078,0.54478,1
1.6377,0.44699,0.44705,0.54084,0.54845,1
1.644,0.45037,0.45049,0.54098,0.55151,1
1.6502,0.45376,0.45395,0.54122,0.55451,1
1.6565,0.45714,0.45742,0.54158,0.55746,1
1.6627,0.46053,0.46092,0.54211,0.56032,1
1.6688,0.46384,0.46434,0.54279,0.56303,1
1.6749,0.46715,0.46778,0.54365,0.56564,1
1.681,0.47047,0.47124,0.54473,0.56816,1
1.6871,0.47379,0.47471,0.54602,0.57056,1
1.6935,0.47725,0.47833,0.5476,0.57293,1
1.6998,0.48072,0.48196,0.54943,0.57518,1
1.7061,0.4842,0.48561,0.55152,0.5773,1
1.7124,0.4877,0.48926,0.55387,0.57929,1
1.7195,0.4916,0.49334,0.55677,0.58135,1
1.7265,0.49552,0.49743,0.55998,0.58326,1
1.7335,0.49947,0.50154,0.56347,0.58502,1
1.7405,0.50344,0.50565,0.56723,0.58666,1
1.748,0.50767,0.51001,0.57146,0.58825,1
1.7554,0.51192,0.51438,0.57592,0.58973,1
1.7628,0.51621,0.51876,0.58057,0.59111,1
1.7702,0.52054,0.52315,0.58537,0.59243,1
1.7776,0.5249,0.52755,0.59026,0.59369,1
1.7851,0.5293,0.53196,0.5952,0.59493,1
1.7925,0.53373,0.53638,0.60013,0.59617,1
1.7999,0.5382,0.54081,0.60501,0.59744,1
1.8062,0.542,0.54455,0.60905,0.59855,1
1.8124,0.54582,0.5483,0.61298,0.59971,1
1.8187,0.54967,0.55205,0.61679,0.60094,1
1.8249,0.55353,0.55581,0.62044,0.60224,1
1.831,0.55733,0.55949,0.62382,0.6036,1
1.8371,0.56114,0.56318,0.62702,0.60505,1
1.8432,0.56498,0.56687,0.63002,0.6066,1
1.8493,0.56883,0.57057,0.63279,0.60826,1
1.8556,0.57284,0.57443,0.63543,0.6101,1
1.862,0.57686,0.57829,0.63782,0.61207,1
1.8683,0.5809,0.58217,0.63995,0.61417,1
1.8746,0.58496,0.58606,0.64182,0.61639,1
1.8816,0.58947,0.5904,0.6436,0.61902,1
1.8887,0.594,0.59476,0.64508,0.62179,1
1.8957,0.59853,0.59913,0.64627,0.6247,1
1.9027,0.60307,0.60353,0.6472,0.62775,1
1.9101,0.60788,0.6082,0.64792,0.6311,1
1.9175,0.61269,0.6129,0.6484,0.63457,1
1.925,0.61751,0.61763,0.6487,0.63814,1
1.9324,0.62233,0.62238,0.64886,0.64177,1
1.9398,0.62714,0.62716,0.64891,0.64546,1
1.9472,0.63196,0.63196,0.64892,0.64916,1
1.9547,0.63678,0.6368,0.64893,0.65287,1
1.9621,0.6416,0.64166,0.64899,0.65655,1
1.9684,0.64566,0.64577,0.64913,0.65961,1
1.9746,0.64972,0.64991,0.64936,0.66262,1
1.9809,0.65378,0.65406,0.64973,0.66557,1
1.9871,0.65785,0.65824,0.65025,0.66843,1
1.9932,0.66182,0.66232,0.65093,0.67114,1
1.9993,0.66579,0.66642,0.65179,0.67376,1
2.0054,0.66977,0.67054,0.65286,0.67627,1
2.0115,0.67375,0.67467,0.65415,0.67868,1
2.0178,0.67789,0.67897,0.65573,0.68105,1
2.0242,0.68205,0.68328,0.65756,0.6833,1
2.0305,0.68621,0.68761,0.65964,0.68542,1
2.0368,0.69039,0.69195,0.66198,0.68741,1
2.0438,0.69505,0.69679,0.66488,0.68947,1
2.0509,0.69973,0.70163,0.66809,0.69138,1
2.0579,0.70443,0.7065,0.67157,0.69315,1
2.0649,0.70916,0.71137,0.67533,0.69478,1
2.0723,0.71419,0.71654,0.67956,0.69638,1
2.0798,0.71925,0.72171,0.68402,0.69786,1
2.0872,0.72435,0.7269,0.68867,0.69925,1
2.0946,0.72948,0.7321,0.69347,0.70057,1
2.102,0.73465,0.73731,0.69837,0.70183,1
2.1095,0.73986,0.74252,0.70331,0.70307,1
2.1169,0.7451,0.74775,0.70825,0.70432,1
2.1243,0.75038,0.75299,0.71314,0.70559,1
2.1306,0.75485,0.7574,0.71717,0.7067,1
2.1368,0.75935,0.76183,0.72111,0.70786,1
2.1431,0.76388,0.76626,0.72491,0.70908,1
2.1493,0.76842,0.7707,0.72856,0.71039,1
2.1554,0.77288,0.77504,0.73195,0.71174,1
2.1615,0.77735,0.77938,0.73515,0.71319,1
2.1676,0.78184,0.78374,0.73815,0.71474,1
2.1737,0.78635,0.7881,0.74093,0.7164,1
2.1801,0.79104,0.79264,0.74357,0.71824,1
2.1864,0.79575,0.79718,0.74596,0.72021,1
2.1927,0.80048,0.80174,0.74809,0.72231,1
2.199,0.80522,0.80632,0.74996,0.72453,1
2.206,0.81049,0.81142,0.75174,0.72715,1
2.2131,0.81577,0.81653,0.75322,0.72992,1
2.2201,0.82106,0.82167,0.75442,0.73284,1
2.2271,0.82636,0.82682,0.75534,0.73588,1
2.2345,0.83198,0.8323,0.75607,0.73924,1
2.242,0.8376,0.83781,0.75656,0.74271,1
2.2494,0.84322,0.84334,0.75685,0.74627,1
2.2568,0.84884,0.84889,0.75701,0.74991,1
2.2643,0.85446,0.85448,0.75706,0.75359,1
2.2717,0.86009,0.86009,0.75707,0.7573,1
2.2791,0.86571,0.86573,0.75708,0.76101,1
2.2865,0.87134,0.87139,0.75715,0.76469,1
2.2928,0.87607,0.87619,0.75728,0.76776,1
2.299,0.88081,0.881,0.75752,0.77077,1
2.3053,0.88555,0.88583,0.75788,0.77371,1
2.3116,0.89029,0.89068,0.7584,0.77658,1
2.3177,0.89492,0.89543,0.75908,0.77929,1
2.3238,0.89955,0.90019,0.75995,0.78191,1
2.3299,0.90419,0.90496,0.76102,0.78442,1
2.336,0.90884,0.90975,0.7623,0.78683,1
2.3423,0.91366,0.91474,0.76388,0.7892,1
2.3486,0.9185,0.91973,0.7657,0.79145,1
2.3549,0.92334,0.92475,0.76779,0.79357,1
2.3612,0.92821,0.92977,0.77013,0.79556,1
2.3683,0.93362,0.93536,0.77303,0.79762,1
2.3753,0.93906,0.94097,0.77623,0.79953,1
2.3823,0.94453,0.94659,0.77972,0.8013,1
2.3893,0.95001,0.95222,0.78347,0.80293,1
2.3968,0.95585,0.95819,0.7877,0.80453,1
2.4042,0.96172,0.96418,0.79216,0.80601,1
2.4116,0.96762,0.97017,0.79682,0.8074,1
2.419,0.97356,0.97617,0.80161,0.80872,1
2.4265,0.97953,0.98218,0.80651,0.80998,1
2.4339,0.98554,0.9882,0.81146,0.81122,1
2.4413,0.99159,0.99424,0.8164,0.81247,1
2.4488,0.99767,1.0003,0.82128,0.81374,1
2.455,1.0028,1.0054,0.82532,0.81485,1
2.4613,1.008,1.0105,0.82926,0.81601,1
2.4675,1.0132,1.0156,0.83306,0.81723,1
2.4738,1.0184,1.0207,0.83671,0.81854,1
2.4799,1.0235,1.0257,0.8401,0.81989,1
2.486,1.0287,1.0307,0.8433,0.82134,1
2.4921,1.0338,1.0357,0.8463,0.82289,1
2.4982,1.039,1.0407,0.84908,0.82455,1
2.5045,1.0444,1.046,0.85172,0.82639,1
2.5108,1.0498,1.0512,0.85411,0.82836,1
2.5172,1.0552,1.0564,0.85624,0.83046,1
2.5235,1.0606,1.0617,0.85811,0.83268,1
2.5305,1.0666,1.0675,0.85989,0.8353,1
2.5375,1.0727,1.0734,0.86137,0.83807,1
2.5445,1.0787,1.0793,0.86257,0.84099,1
2.5516,1.0848,1.0852,0.8635,0.84403,1
2.559,1.0912,1.0915,0.86422,0.84739,1
2.5664,1.0976,1.0978,0.86471,0.85086,1
2.5738,1.104,1.1042,0.86501,0.85442,1
2.5813,1.1105,1.1105,0.86516,0.85806,1
2.5887,1.1169,1.1169,0.86522,0.86174,1
2.5961,1.1233,1.1233,0.86522,0.86546,1
2.6036,1.1297,1.1298,0.86524,0.86916,1
2.611,1.1362,1.1362,0.8653,0.87285,1
2.6172,1.1416,1.1417,0.86543,0.87591,1
2.6235,1.147,1.1472,0.86567,0.87892,1
2.6298,1.1524,1.1527,0.86604,0.88186,1
2.636,1.1578,1.1582,0.86656,0.88473,1
2.6421,1.1631,1.1636,0.86723,0.88744,1
2.6482,1.1684,1.1691,0.8681,0.89006,1
2.6543,1.1737,1.1745,0.86917,0.89257,1
2.6604,1.179,1.1799,0.87046,0.89498,1
2.6667,1.1845,1.1856,0.87203,0.89735,1
2.6731,1.19,1.1913,0.87386,0.8996,1
2.6794,1.1956,1.197,0.87594,0.90172,1
2.6857,1.2011,1.2027,0.87828,0.90371,1
2.6927,1.2073,1.209,0.88118,0.90577,1
2.6997,1.2135,1.2154,0.88438,0.90768,1
2.7068,1.2197,1.2218,0.88787,0.90945,1
2.7138,1.226,1.2282,0.89162,0.91108,1
2.7212,1.2326,1.235,0.89585,0.91268,1
2.7286,1.2393,1.2417,0.90032,0.91417,1
2.7361,1.246,1.2485,0.90497,0.91555,1
2.7435,1.2527,1.2553,0.90977,0.91687,1
2.7509,1.2595,1.2622,0.91466,0.91814,1
2.7584,1.2663,1.269,0.91961,0.91938,1
2.7658,1.2732,1.2758,0.92455,0.92062,1
2.7732,1.2801,1.2827,0.92944,0.92189,1
2.7795,1.2859,1.2884,0.93347,0.923,1
2.7857,1.2917,1.2942,0.93741,0.92416,1
2.792,1.2976,1.3,0.94122,0.92539,1
2.7982,1.3035,1.3058,0.94487,0.92669,1
2.8043,1.3093,1.3114,0.94825,0.92805,1
2.8104,1.3151,1.3171,0.95145,0.9295,1
2.8165,1.3209,1.3228,0.95445,0.93105,1
2.8226,1.3267,1.3285,0.95723,0.93271,1
2.829,1.3328,1.3344,0.95987,0.93455,1
2.8353,1.3389,1.3403,0.96226,0.93652,1
2.8416,1.3449,1.3462,0.96439,0.93861,1
2.8479,1.3511,1.3522,0.96626,0.94084,1
2.855,1.3578,1.3588,0.96805,0.94346,1
2.862,1.3646,1.3654,0.96953,0.94623,1
2.869,1.3715,1.3721,0.97072,0.94914,1
2.876,1.3783,1.3787,0.97165,0.95219,1
2.8835,1.3855,1.3858,0.97237,0.95554,1
2.8909,1.3927,1.3929,0.97286,0.95901,1
2.8983,1.4,1.4001,0.97316,0.96257,1
2.9057,1.4072,1.4072,0.97331,0.96621,1
2.9132,1.4144,1.4144,0.97337,0.9699,1
2.9206,1.4216,1.4216,0.97338,0.97361,1
2.928,1.4289,1.4289,0.97339,0.97732,1
2.9355,1.4361,1.4362,0.97345,0.981,1
2.9417,1.4422,1.4423,0.97359,0.98406,1
2.948,1.4483,1.4485,0.97382,0.98707,1
2.9542,1.4544,1.4547,0.97419,0.99002,1
2.9605,1.4605,1.4609,0.97471,0.99288,1
2.9666,1.4664,1.4669,0.97539,0.99559,1
2.9727,1.4724,1.473,0.97625,0.99821,1
2.9788,1.4783,1.4791,0.97732,1.0007,1
2.9849,1.4843,1.4852,0.97861,1.0031,1
2.9912,1.4905,1.4916,0.98018,1.0055,1
2.9975,1.4967,1.4979,0.98201,1.0078,1
3.0038,1.5029,1.5043,0.9841,1.0099,1
3.0102,1.5091,1.5107,0.98644,1.0119,1
3.0172,1.5161,1.5178,0.98934,1.0139,1
3.0242,1.523,1.5249,0.99254,1.0158,1
3.0312,1.53,1.5321,0.99602,1.0176,1
3.0383,1.537,1.5392,0.99978,1.0192,1
3.0457,1.5445,1.5468,1.004,1.0208,1
3.0531,1.5519,1.5544,1.0085,1.0223,1
3.0605,1.5595,1.562,1.0131,1.0237,1
3.068,1.567,1.5696,1.0179,1.025,1
3.0754,1.5746,1.5772,1.0228,1.0263,1
3.0828,1.5822,1.5849,1.0278,1.0275,1
3.0903,1.5898,1.5925,1.0327,1.0288,1
3.0977,1.5975,1.6001,1.0376,1.03,1
3.1039,1.604,1.6066,1.0416,1.0312,1
3.1102,1.6106,1.613,1.0456,1.0323,1
3.1165,1.6171,1.6195,1.0494,1.0335,1
3.1227,1.6237,1.626,1.053,1.0348,1
3.1288,1.6301,1.6323,1.0564,1.0362,1
3.1349,1.6366,1.6386,1.0596,1.0376,1
3.141,1.6431,1.6449,1.0626,1.0392,1
3.1471,1.6495,1.6513,1.0654,1.0409,1
3.1534,1.6563,1.6579,1.068,1.0427,1
3.1598,1.6631,1.6645,1.0704,1.0447,1
3.1661,1.6698,1.6711,1.0725,1.0468,1
3.1724,1.6766,1.6777,1.0744,1.049,1
3.1794,1.6842,1.6851,1.0762,1.0516,1
3.1864,1.6917,1.6925,1.0777,1.0544,1
3.1935,1.6993,1.6999,1.0789,1.0573,1
3.2005,1.7069,1.7073,1.0798,1.0603,1
3.2079,1.7149,1.7152,1.0805,1.0637,1
3.2153,1.7229,1.7231,1.081,1.0672,1
3.2228,1.731,1.7311,1.0813,1.0707,1
3.2302,1.739,1.739,1.0815,1.0744,1
3.2376,1.747,1.747,1.0815,1.0781,1
3.2451,1.7551,1.7551,1.0815,1.0818,1
3.2525,1.7631,1.7631,1.0815,1.0855,1
3.2599,1.7711,1.7712,1.0816,1.0892,1
3.2662,1.7779,1.778,1.0817,1.0922,1
3.2724,1.7847,1.7849,1.082,1.0952,1
3.2787,1.7914,1.7917,1.0823,1.0982,1
3.2849,1.7982,1.7986,1.0829,1.101,1
3.291,1.8048,1.8053,1.0835,1.1037,1
3.2971,1.8114,1.8121,1.0844,1.1064,1
3.3032,1.818,1.8188,1.0855,1.1089,1
3.3093,1.8247,1.8256,1.0868,1.1113,1
3.3157,1.8315,1.8326,1.0883,1.1137,1
3.322,1.8384,1.8397,1.0902,1.1159,1
3.3283,1.8453,1.8467,1.0923,1.118,1
3.3346,1.8522,1.8538,1.0946,1.12,1
3.3417,1.8599,1.8617,1.0975,1.1221,1
3.3487,1.8677,1.8696,1.1007,1.124,1
3.3557,1.8754,1.8775,1.1042,1.1258,1
3.3627,1.8832,1.8854,1.1079,1.1274,1
3.3701,1.8914,1.8938,1.1122,1.129,1
3.3776,1.8997,1.9022,1.1166,1.1305,1
3.385,1.908,1.9106,1.1213,1.1319,1
3.3924,1.9164,1.919,1.1261,1.1332,1
3.3999,1.9247,1.9274,1.131,1.1344,1
3.4073,1.9332,1.9358,1.1359,1.1357,1
3.4147,1.9416,1.9443,1.1409,1.1369,1
3.4221,1.9501,1.9527,1.1457,1.1382,1
3.4284,1.9573,1.9598,1.1498,1.1393,1
3.4347,1.9645,1.967,1.1537,1.1405,1
3.4409,1.9717,1.9741,1.1575,1.1417,1
3.4472,1.979,1.9813,1.1612,1.143,1
